alpha,FPR,TPR,FDR,NPrecision,NRecall,diffnetfinder_sec,run,dim,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC
0.5,0.0005027652086475615,1.0,0.5,0.5,1.0,43.57383140013553,32,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.55,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,43.57383140013553,32,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.6,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,43.57383140013553,32,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.65,0.0008044243338360985,1.0,0.6153846153846154,0.38461538461538464,1.0,43.57383140013553,32,200,10.0,19874.0,16.0,0.0,1.0,0.0008044243338360985,0.9991959798994975
0.7,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,43.57383140013553,32,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.75,0.0018099547511312218,1.0,0.782608695652174,0.21739130434782608,1.0,43.57383140013553,32,200,10.0,19854.0,36.0,0.0,1.0,0.0018099547511312218,0.9981909547738693
0.8,0.0018602312719959778,1.0,0.7872340425531915,0.2127659574468085,1.0,43.57383140013553,32,200,10.0,19853.0,37.0,0.0,1.0,0.0018602312719959778,0.998140703517588
0.85,0.002815485168426345,1.0,0.8484848484848485,0.15151515151515152,1.0,43.57383140013553,32,200,10.0,19834.0,56.0,0.0,1.0,0.002815485168426345,0.9971859296482412
0.9,0.0034690799396681748,1.0,0.8734177215189873,0.12658227848101267,1.0,43.57383140013553,32,200,10.0,19821.0,69.0,0.0,1.0,0.0034690799396681748,0.996532663316583
0.95,0.005429864253393665,1.0,0.9152542372881356,0.0847457627118644,1.0,43.57383140013553,32,200,10.0,19782.0,108.0,0.0,1.0,0.005429864253393665,0.9945728643216081
1.0,0.9945701357466064,1.0,0.9994947453516573,0.0005052546483427648,1.0,43.57383140013553,32,200,10.0,108.0,19782.0,0.0,1.0,0.9945701357466064,0.00592964824120603
0.05,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.857569500105456,33,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.1,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.857569500105456,33,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.15,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.857569500105456,33,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.2,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.857569500105456,33,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.25,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.857569500105456,33,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.3,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,44.857569500105456,33,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.35,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,44.857569500105456,33,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.4,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,44.857569500105456,33,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.45,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.857569500105456,33,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.5,0.0011563599798893917,1.0,0.696969696969697,0.30303030303030304,1.0,44.857569500105456,33,200,10.0,19867.0,23.0,0.0,1.0,0.0011563599798893917,0.9988442211055276
0.55,0.0011563599798893917,1.0,0.696969696969697,0.30303030303030304,1.0,44.857569500105456,33,200,10.0,19867.0,23.0,0.0,1.0,0.0011563599798893917,0.9988442211055276
0.6,0.00130718954248366,1.0,0.7222222222222222,0.2777777777777778,1.0,44.857569500105456,33,200,10.0,19864.0,26.0,0.0,1.0,0.00130718954248366,0.9986934673366834
0.65,0.001910507792860734,1.0,0.7916666666666666,0.20833333333333334,1.0,44.857569500105456,33,200,10.0,19852.0,38.0,0.0,1.0,0.001910507792860734,0.9980904522613065
0.7,0.002161890397184515,1.0,0.8113207547169812,0.18867924528301888,1.0,44.857569500105456,33,200,10.0,19847.0,43.0,0.0,1.0,0.002161890397184515,0.9978391959798995
0.75,0.003418803418803419,1.0,0.8717948717948718,0.1282051282051282,1.0,44.857569500105456,33,200,10.0,19822.0,68.0,0.0,1.0,0.003418803418803419,0.9965829145728643
0.8,0.004122674710910005,1.0,0.8913043478260869,0.10869565217391304,1.0,44.857569500105456,33,200,10.0,19808.0,82.0,0.0,1.0,0.004122674710910005,0.9958793969849247
0.85,0.005982905982905983,1.0,0.9224806201550387,0.07751937984496124,1.0,44.857569500105456,33,200,10.0,19771.0,119.0,0.0,1.0,0.005982905982905983,0.9940201005025125
0.9,0.006586224233283057,1.0,0.9290780141843972,0.07092198581560284,1.0,44.857569500105456,33,200,10.0,19759.0,131.0,0.0,1.0,0.006586224233283057,0.9934170854271357
0.95,0.032076420311714426,1.0,0.9845679012345679,0.015432098765432098,1.0,44.857569500105456,33,200,10.0,19252.0,638.0,0.0,1.0,0.032076420311714426,0.9679396984924623
1.0,0.9984917043740573,1.0,0.9994967287367891,0.0005032712632108706,1.0,44.857569500105456,33,200,10.0,30.0,19860.0,0.0,1.0,0.9984917043740573,0.0020100502512562816
0.05,0.0,1.0,0.0,1.0,1.0,43.07036380004138,34,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.1,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.07036380004138,34,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.15,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.07036380004138,34,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.2,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.07036380004138,34,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.25,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.07036380004138,34,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.3,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.07036380004138,34,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.35,0.00030165912518853697,1.0,0.375,0.625,1.0,43.07036380004138,34,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.4,0.0007541478129713424,1.0,0.6,0.4,1.0,43.07036380004138,34,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.45,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,43.07036380004138,34,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.5,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,43.07036380004138,34,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.55,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,43.07036380004138,34,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.6,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,43.07036380004138,34,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.65,0.0010558069381598793,1.0,0.6774193548387096,0.3225806451612903,1.0,43.07036380004138,34,200,10.0,19869.0,21.0,0.0,1.0,0.0010558069381598793,0.9989447236180905
0.7,0.0010558069381598793,1.0,0.6774193548387096,0.3225806451612903,1.0,43.07036380004138,34,200,10.0,19869.0,21.0,0.0,1.0,0.0010558069381598793,0.9989447236180905
0.75,0.0011060834590246355,1.0,0.6875,0.3125,1.0,43.07036380004138,34,200,10.0,19868.0,22.0,0.0,1.0,0.0011060834590246355,0.9988944723618091
0.8,0.001608848667672197,1.0,0.7619047619047619,0.23809523809523808,1.0,43.07036380004138,34,200,10.0,19858.0,32.0,0.0,1.0,0.001608848667672197,0.998391959798995
0.85,0.0017596782302664656,1.0,0.7777777777777778,0.2222222222222222,1.0,43.07036380004138,34,200,10.0,19855.0,35.0,0.0,1.0,0.0017596782302664656,0.9982412060301508
0.9,0.0018099547511312218,1.0,0.782608695652174,0.21739130434782608,1.0,43.07036380004138,34,200,10.0,19854.0,36.0,0.0,1.0,0.0018099547511312218,0.9981909547738693
0.95,0.008597285067873304,1.0,0.9447513812154696,0.055248618784530384,1.0,43.07036380004138,34,200,10.0,19719.0,171.0,0.0,1.0,0.008597285067873304,0.9914070351758794
1.0,0.9983911513323278,1.0,0.999496678075297,0.0005033219247030401,1.0,43.07036380004138,34,200,10.0,32.0,19858.0,0.0,1.0,0.9983911513323278,0.0021105527638190956
0.05,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.081553399795666,35,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.1,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.081553399795666,35,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.15,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.081553399795666,35,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.2,0.00030165912518853697,1.0,0.375,0.625,1.0,44.081553399795666,35,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.25,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.081553399795666,35,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.3,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.081553399795666,35,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.35,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.081553399795666,35,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.4,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,44.081553399795666,35,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.45,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,44.081553399795666,35,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.5,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,44.081553399795666,35,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.55,0.0018602312719959778,1.0,0.7872340425531915,0.2127659574468085,1.0,44.081553399795666,35,200,10.0,19853.0,37.0,0.0,1.0,0.0018602312719959778,0.998140703517588
0.6,0.00196078431372549,1.0,0.7959183673469388,0.20408163265306123,1.0,44.081553399795666,35,200,10.0,19851.0,39.0,0.0,1.0,0.00196078431372549,0.9980402010050251
0.65,0.0023629964806435393,1.0,0.8245614035087719,0.17543859649122806,1.0,44.081553399795666,35,200,10.0,19843.0,47.0,0.0,1.0,0.0023629964806435393,0.9976381909547739
0.7,0.003167420814479638,1.0,0.863013698630137,0.136986301369863,1.0,44.081553399795666,35,200,10.0,19827.0,63.0,0.0,1.0,0.003167420814479638,0.9968341708542714
0.75,0.004524886877828055,1.0,0.9,0.1,1.0,44.081553399795666,35,200,10.0,19800.0,90.0,0.0,1.0,0.004524886877828055,0.9954773869346734
0.8,0.004524886877828055,1.0,0.9,0.1,1.0,44.081553399795666,35,200,10.0,19800.0,90.0,0.0,1.0,0.004524886877828055,0.9954773869346734
0.85,0.006334841628959276,1.0,0.9264705882352942,0.07352941176470588,1.0,44.081553399795666,35,200,10.0,19764.0,126.0,0.0,1.0,0.006334841628959276,0.9936683417085427
0.9,0.012217194570135747,1.0,0.9604743083003953,0.039525691699604744,1.0,44.081553399795666,35,200,10.0,19647.0,243.0,0.0,1.0,0.012217194570135747,0.9877889447236181
0.95,0.018552036199095023,1.0,0.9736147757255936,0.026385224274406333,1.0,44.081553399795666,35,200,10.0,19521.0,369.0,0.0,1.0,0.018552036199095023,0.9814572864321608
1.0,0.9984917043740573,1.0,0.9994967287367891,0.0005032712632108706,1.0,44.081553399795666,35,200,10.0,30.0,19860.0,0.0,1.0,0.9984917043740573,0.0020100502512562816
0.05,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,43.24020179989748,36,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.1,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,43.24020179989748,36,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.15,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,43.24020179989748,36,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.2,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.24020179989748,36,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.25,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.24020179989748,36,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.3,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.24020179989748,36,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.35,0.0005027652086475615,1.0,0.5,0.5,1.0,43.24020179989748,36,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.4,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,43.24020179989748,36,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.45,0.001256913021618904,1.0,0.7142857142857143,0.2857142857142857,1.0,43.24020179989748,36,200,10.0,19865.0,25.0,0.0,1.0,0.001256913021618904,0.9987437185929648
0.5,0.0017596782302664656,1.0,0.7777777777777778,0.2222222222222222,1.0,43.24020179989748,36,200,10.0,19855.0,35.0,0.0,1.0,0.0017596782302664656,0.9982412060301508
0.55,0.001910507792860734,1.0,0.7916666666666666,0.20833333333333334,1.0,43.24020179989748,36,200,10.0,19852.0,38.0,0.0,1.0,0.001910507792860734,0.9980904522613065
0.6,0.0023127199597787833,1.0,0.8214285714285714,0.17857142857142858,1.0,43.24020179989748,36,200,10.0,19844.0,46.0,0.0,1.0,0.0023127199597787833,0.9976884422110552
0.65,0.00261437908496732,1.0,0.8387096774193549,0.16129032258064516,1.0,43.24020179989748,36,200,10.0,19838.0,52.0,0.0,1.0,0.00261437908496732,0.9973869346733668
0.7,0.003368526897938663,1.0,0.8701298701298701,0.12987012987012986,1.0,43.24020179989748,36,200,10.0,19823.0,67.0,0.0,1.0,0.003368526897938663,0.9966331658291457
0.75,0.004575163398692811,1.0,0.900990099009901,0.09900990099009901,1.0,43.24020179989748,36,200,10.0,19799.0,91.0,0.0,1.0,0.004575163398692811,0.9954271356783919
0.8,0.007440925087983911,1.0,0.9367088607594937,0.06329113924050633,1.0,43.24020179989748,36,200,10.0,19742.0,148.0,0.0,1.0,0.007440925087983911,0.9925628140703517
0.85,0.014630467571644042,1.0,0.9667774086378738,0.03322259136212625,1.0,43.24020179989748,36,200,10.0,19599.0,291.0,0.0,1.0,0.014630467571644042,0.9853768844221106
0.9,0.017697335344394168,1.0,0.9723756906077348,0.027624309392265192,1.0,43.24020179989748,36,200,10.0,19538.0,352.0,0.0,1.0,0.017697335344394168,0.9823115577889447
0.95,0.04635495223730518,1.0,0.9892703862660944,0.01072961373390558,1.0,43.24020179989748,36,200,10.0,18968.0,922.0,0.0,1.0,0.04635495223730518,0.9536683417085428
1.0,0.9526897938662644,1.0,0.9994725460203597,0.0005274539796402763,1.0,43.24020179989748,36,200,10.0,941.0,18949.0,0.0,1.0,0.9526897938662644,0.04778894472361809
0.05,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.436635500052944,37,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.1,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.436635500052944,37,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.15,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.436635500052944,37,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.2,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.436635500052944,37,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.25,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.436635500052944,37,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.3,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.436635500052944,37,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.35,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.436635500052944,37,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.4,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,43.436635500052944,37,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.45,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,43.436635500052944,37,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.5,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,43.436635500052944,37,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.55,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,43.436635500052944,37,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.6,0.00065359477124183,1.0,0.5652173913043478,0.43478260869565216,1.0,43.436635500052944,37,200,10.0,19877.0,13.0,0.0,1.0,0.00065359477124183,0.9993467336683417
0.65,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,43.436635500052944,37,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.7,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,43.436635500052944,37,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.75,0.0011563599798893917,1.0,0.696969696969697,0.30303030303030304,1.0,43.436635500052944,37,200,10.0,19867.0,23.0,0.0,1.0,0.0011563599798893917,0.9988442211055276
0.8,0.0011563599798893917,1.0,0.696969696969697,0.30303030303030304,1.0,43.436635500052944,37,200,10.0,19867.0,23.0,0.0,1.0,0.0011563599798893917,0.9988442211055276
0.85,0.0016591251885369532,1.0,0.7674418604651163,0.23255813953488372,1.0,43.436635500052944,37,200,10.0,19857.0,33.0,0.0,1.0,0.0016591251885369532,0.9983417085427135
0.9,0.002161890397184515,1.0,0.8113207547169812,0.18867924528301888,1.0,43.436635500052944,37,200,10.0,19847.0,43.0,0.0,1.0,0.002161890397184515,0.9978391959798995
0.95,0.015786827551533433,1.0,0.9691358024691358,0.030864197530864196,1.0,43.436635500052944,37,200,10.0,19576.0,314.0,0.0,1.0,0.015786827551533433,0.9842211055276382
1.0,0.9983911513323278,1.0,0.999496678075297,0.0005033219247030401,1.0,43.436635500052944,37,200,10.0,32.0,19858.0,0.0,1.0,0.9983911513323278,0.0021105527638190956
0.05,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.39194820006378,38,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.1,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.39194820006378,38,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.15,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.39194820006378,38,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.2,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.39194820006378,38,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.25,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.39194820006378,38,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.3,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.39194820006378,38,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.35,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.39194820006378,38,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.4,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.39194820006378,38,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.45,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.39194820006378,38,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.5,0.0008044243338360985,1.0,0.6153846153846154,0.38461538461538464,1.0,43.39194820006378,38,200,10.0,19874.0,16.0,0.0,1.0,0.0008044243338360985,0.9991959798994975
0.55,0.0008547008547008547,1.0,0.6296296296296297,0.37037037037037035,1.0,43.39194820006378,38,200,10.0,19873.0,17.0,0.0,1.0,0.0008547008547008547,0.999145728643216
0.6,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,43.39194820006378,38,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.65,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,43.39194820006378,38,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.7,0.0012066365007541479,1.0,0.7058823529411765,0.29411764705882354,1.0,43.39194820006378,38,200,10.0,19866.0,24.0,0.0,1.0,0.0012066365007541479,0.9987939698492462
0.75,0.001256913021618904,1.0,0.7142857142857143,0.2857142857142857,1.0,43.39194820006378,38,200,10.0,19865.0,25.0,0.0,1.0,0.001256913021618904,0.9987437185929648
0.8,0.00130718954248366,1.0,0.7222222222222222,0.2777777777777778,1.0,43.39194820006378,38,200,10.0,19864.0,26.0,0.0,1.0,0.00130718954248366,0.9986934673366834
0.85,0.004022121669180492,1.0,0.8888888888888888,0.1111111111111111,1.0,43.39194820006378,38,200,10.0,19810.0,80.0,0.0,1.0,0.004022121669180492,0.9959798994974874
0.9,0.004172951231774761,1.0,0.8924731182795699,0.10752688172043011,1.0,43.39194820006378,38,200,10.0,19807.0,83.0,0.0,1.0,0.004172951231774761,0.9958291457286432
0.95,0.009552538964303671,1.0,0.95,0.05,1.0,43.39194820006378,38,200,10.0,19700.0,190.0,0.0,1.0,0.009552538964303671,0.9904522613065326
1.0,0.9984917043740573,1.0,0.9994967287367891,0.0005032712632108706,1.0,43.39194820006378,38,200,10.0,30.0,19860.0,0.0,1.0,0.9984917043740573,0.0020100502512562816
0.05,0.0,1.0,0.0,1.0,1.0,44.79991580010392,39,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.1,0.0,1.0,0.0,1.0,1.0,44.79991580010392,39,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.15,0.0,1.0,0.0,1.0,1.0,44.79991580010392,39,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.2,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.79991580010392,39,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.25,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.79991580010392,39,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.3,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.79991580010392,39,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.35,0.0005027652086475615,1.0,0.5,0.5,1.0,44.79991580010392,39,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.4,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,44.79991580010392,39,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.45,0.0007541478129713424,1.0,0.6,0.4,1.0,44.79991580010392,39,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.5,0.0007541478129713424,1.0,0.6,0.4,1.0,44.79991580010392,39,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.55,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,44.79991580010392,39,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.6,0.0013574660633484162,1.0,0.7297297297297297,0.2702702702702703,1.0,44.79991580010392,39,200,10.0,19863.0,27.0,0.0,1.0,0.0013574660633484162,0.998643216080402
0.65,0.0017596782302664656,1.0,0.7777777777777778,0.2222222222222222,1.0,44.79991580010392,39,200,10.0,19855.0,35.0,0.0,1.0,0.0017596782302664656,0.9982412060301508
0.7,0.0023629964806435393,1.0,0.8245614035087719,0.17543859649122806,1.0,44.79991580010392,39,200,10.0,19843.0,47.0,0.0,1.0,0.0023629964806435393,0.9976381909547739
0.75,0.003418803418803419,1.0,0.8717948717948718,0.1282051282051282,1.0,44.79991580010392,39,200,10.0,19822.0,68.0,0.0,1.0,0.003418803418803419,0.9965829145728643
0.8,0.0037204625439919555,1.0,0.8809523809523809,0.11904761904761904,1.0,44.79991580010392,39,200,10.0,19816.0,74.0,0.0,1.0,0.0037204625439919555,0.9962814070351759
0.85,0.004675716440422323,1.0,0.9029126213592233,0.0970873786407767,1.0,44.79991580010392,39,200,10.0,19797.0,93.0,0.0,1.0,0.004675716440422323,0.9953266331658291
0.9,0.008295625942684766,1.0,0.9428571428571428,0.05714285714285714,1.0,44.79991580010392,39,200,10.0,19725.0,165.0,0.0,1.0,0.008295625942684766,0.9917085427135678
0.95,0.012870789341377576,1.0,0.9624060150375939,0.03759398496240601,1.0,44.79991580010392,39,200,10.0,19634.0,256.0,0.0,1.0,0.012870789341377576,0.9871356783919598
1.0,0.44454499748617393,1.0,0.9988703117939449,0.0011296882060551287,1.0,44.79991580010392,39,200,10.0,11048.0,8842.0,0.0,1.0,0.44454499748617393,0.555678391959799
0.05,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.89283760008402,40,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.1,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.89283760008402,40,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.15,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.89283760008402,40,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
